video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,Estrella,,ranking_views,Rlikes,Rdislikes
Mgfe5tIwOj0,18.16.01,"Dua Lipa - IDGAF (Official Music Video)","Dua Lipa",10,2018-01-12T12:00:07.000Z,"dua lipa"|"idgaf"|"dl1"|"I don't give a fuck"|"dua idgaf"|"dua lipa official"|"dua new video"|"dua lipa video"|"dua leepa"|"warner bros records"|"warner Bros"|"so i cut you off"|"dua lipa i dont give a fuck"|"Pop"|"Dance"|"2018"|"Debut Album"|"I Don't Give A F"|"Dueling Duas"|"Dueling Lipas"|"Double Dua"|"Double Lipa"|"Dueling Dua Lipas"|"Double Dua Lipas",18483417,1057011,26060,48415,False,False,False,Estrella,,5.71,.14
Mgfe5tIwOj0,18.17.01,"Dua Lipa - IDGAF (Official Music Video)","Dua Lipa",10,2018-01-12T12:00:07.000Z,"dua lipa"|"idgaf"|"dl1"|"I don't give a fuck"|"dua idgaf"|"dua lipa official"|"dua new video"|"dua lipa video"|"dua leepa"|"warner bros records"|"warner Bros"|"so i cut you off"|"dua lipa i dont give a fuck"|"Pop"|"Dance"|"2018"|"Debut Album"|"I Don't Give A F"|"Dueling Duas"|"Dueling Lipas"|"Double Dua"|"Double Lipa"|"Dueling Dua Lipas"|"Double Dua Lipas",21748916,1147342,28950,51575,False,False,False,Estrella,,5.27,.13
Mgfe5tIwOj0,18.18.01,"Dua Lipa - IDGAF (Official Music Video)","Dua Lipa",10,2018-01-12T12:00:07.000Z,"dua lipa"|"idgaf"|"dl1"|"I don't give a fuck"|"dua idgaf"|"dua lipa official"|"dua new video"|"dua lipa video"|"dua leepa"|"warner bros records"|"warner Bros"|"so i cut you off"|"dua lipa i dont give a fuck"|"Pop"|"Dance"|"2018"|"Debut Album"|"I Don't Give A F"|"Dueling Duas"|"Dueling Lipas"|"Double Dua"|"Double Lipa"|"Dueling Dua Lipas"|"Double Dua Lipas",24609441,1210593,31214,53610,False,False,False,Estrella,,4.91,.12
eACohWVwTOc,18.22.01,"The Chainsmokers - Sick Boy","ChainsmokersVEVO",10,2018-01-17T15:00:02.000Z,"Dance"|"Disruptor Records/Columbia"|"Sick Boy"|"The Chainsmokers",10073675,439799,14741,25895,False,False,False,Estrella,,4.36,.14
zkG4Xpz6t68,18.28.01,"Shakira - Trap (Official Video) ft. Maluma","shakiraVEVO",10,2018-01-26T14:00:05.000Z,"Shakira ft. Maluma"|"Shakira ft. Maluma Music"|"Shakira ft. Maluma Official Video"|"Shakira ft. Maluma Video"|"Shakira ft. Maluma Video Oficial"|"Trap Official Video"|"Official Video"|"Trap Single"|"Single"|"Shakira ft. Maluma New Single"|"Shakira ft. Maluma Single"|"Shakira ft. Maluma Song"|"Trap new song"|"Trap nueva canción"|"Shakira ft. Maluma nuevo sencillo"|"Shakira ft. Maluma Trap"|"Latin Pop"|"Shakira feat. Maluma"|"Sony Music Latin"|"Trap",12528777,486768,84161,59337,False,False,False,Estrella,,3.88,.67
zkG4Xpz6t68,18.29.01,"Shakira - Trap (Official Video) ft. Maluma","shakiraVEVO",10,2018-01-26T14:00:05.000Z,"Shakira ft. Maluma"|"Shakira ft. Maluma Music"|"Shakira ft. Maluma Official Video"|"Shakira ft. Maluma Video"|"Shakira ft. Maluma Video Oficial"|"Trap Official Video"|"Official Video"|"Trap Single"|"Single"|"Shakira ft. Maluma New Single"|"Shakira ft. Maluma Single"|"Shakira ft. Maluma Song"|"Trap new song"|"Trap nueva canción"|"Shakira ft. Maluma nuevo sencillo"|"Shakira ft. Maluma Trap"|"Latin Pop"|"Shakira feat. Maluma"|"Sony Music Latin"|"Trap",15924122,542010,98637,67599,False,False,False,Estrella,,3.40,.61
zkG4Xpz6t68,18.30.01,"Shakira - Trap (Official Video) ft. Maluma","shakiraVEVO",10,2018-01-26T14:00:05.000Z,"Shakira ft. Maluma"|"Shakira ft. Maluma Music"|"Shakira ft. Maluma Official Video"|"Shakira ft. Maluma Video"|"Shakira ft. Maluma Video Oficial"|"Trap Official Video"|"Official Video"|"Trap Single"|"Single"|"Shakira ft. Maluma New Single"|"Shakira ft. Maluma Single"|"Shakira ft. Maluma Song"|"Trap new song"|"Trap nueva canción"|"Shakira ft. Maluma nuevo sencillo"|"Shakira ft. Maluma Trap"|"Latin Pop"|"Shakira feat. Maluma"|"Sony Music Latin"|"Trap",18524908,580026,109188,77580,False,False,False,Estrella,,3.13,.58
6OcOO1k-vGE,18.31.01,"Bruno Mars and Cardi B - Finesse (LIVE From The 60th GRAMMYs ®)","Vevo",10,2018-01-29T09:49:15.000Z,"Bruno Mars and Cardi B Finesse R&B",10080696,298773,11450,18549,False,False,False,Estrella,,2.96,.11
8MPbR6Cbwi4,18.31.01,"Justin Timberlake - Say Something (Official Video) ft. Chris Stapleton","justintimberlakeVEVO",10,2018-01-25T17:00:01.000Z,"Justin Timberlake feat. Chris Stapleton"|"Pop"|"RCA Records Label"|"Say Something",12458711,229956,7761,12924,False,False,False,Estrella,,1.84,.06
zkG4Xpz6t68,18.31.01,"Shakira - Trap (Official Video) ft. Maluma","shakiraVEVO",10,2018-01-26T14:00:05.000Z,"Shakira ft. Maluma"|"Shakira ft. Maluma Music"|"Shakira ft. Maluma Official Video"|"Shakira ft. Maluma Video"|"Shakira ft. Maluma Video Oficial"|"Trap Official Video"|"Official Video"|"Trap Single"|"Single"|"Shakira ft. Maluma New Single"|"Shakira ft. Maluma Single"|"Shakira ft. Maluma Song"|"Trap new song"|"Trap nueva canción"|"Shakira ft. Maluma nuevo sencillo"|"Shakira ft. Maluma Trap"|"Latin Pop"|"Shakira feat. Maluma"|"Sony Music Latin"|"Trap",20814284,610575,116171,79735,False,False,False,Estrella,,2.93,.55
6OcOO1k-vGE,18.01.02,"Bruno Mars and Cardi B - Finesse (LIVE From The 60th GRAMMYs ®)","Vevo",10,2018-01-29T09:49:15.000Z,"Bruno Mars and Cardi B Finesse R&B",12729423,335772,14040,20653,False,False,False,Estrella,,2.63,.11
6OcOO1k-vGE,18.02.02,"Bruno Mars and Cardi B - Finesse (LIVE From The 60th GRAMMYs ®)","Vevo",10,2018-01-29T09:49:15.000Z,"Bruno Mars and Cardi B Finesse R&B",14420602,356087,15201,21788,False,False,False,Estrella,,2.46,.10
0GatOfS-_-w,18.02.02,"THE BEST LIKE A BOSS COMPILATION 😎😎😎 AMAZING 10 MINUTES 😁😵😲","oddlysatisfying videos",24,2018-02-01T06:09:01.000Z,[none],10236562,66095,13007,2588,False,False,False,Estrella,,.64,.12
6OcOO1k-vGE,18.03.02,"Bruno Mars and Cardi B - Finesse (LIVE From The 60th GRAMMYs ®)","Vevo",10,2018-01-29T09:49:15.000Z,"Bruno Mars and Cardi B Finesse R&B",15643726,369976,15821,22464,False,False,False,Estrella,,2.36,.10
J6-8DQALGt4,18.03.02,"Alexa Loses Her Voice – Amazon Super Bowl LII Commercial","amazon",24,2018-01-31T13:59:16.000Z,"super bowl"|"super bowl commercial"|"amazon"|"amazon super bowl"|"amazon echo"|"alexa"|"amazon alexa"|"commercial"|"ad"|"super bowl 2018"|"super bowl LII"|"jeff bezos"|"alexa loses her voice"|"echo loses voice"|"echo"|"echo dot",12062014,33869,1107,2311,False,False,False,Estrella,,.28,0
wfWkmURBNv8,18.03.02,"Ozuna x Romeo Santos - El Farsante Remix","Ozuna",10,2018-01-30T15:00:05.000Z,"Ozuna"|"Reggaeton"|"Odisea"|"Odisea The Album"|"Romeo Santos"|"El Farsante Remix",37597115,769384,46792,40118,False,False,False,Estrella,,2.04,.12
J6-8DQALGt4,18.04.02,"Alexa Loses Her Voice – Amazon Super Bowl LII Commercial","amazon",24,2018-01-31T13:59:16.000Z,"super bowl"|"super bowl commercial"|"amazon"|"amazon super bowl"|"amazon echo"|"alexa"|"amazon alexa"|"commercial"|"ad"|"super bowl 2018"|"super bowl LII"|"jeff bezos"|"alexa loses her voice"|"echo loses voice"|"echo"|"echo dot",17834873,47102,1129,3334,False,False,False,Estrella,,.26,0
BhIEIO0vaBE,18.05.02,"To Our Daughter","Kylie Jenner",22,2018-02-04T20:27:38.000Z,"Kylie Jenner"|"Kylie"|"Travis Scott"|"Baby"|"Annoucement",20921796,0,0,0,True,True,False,Estrella,,0,0
J6-8DQALGt4,18.05.02,"Alexa Loses Her Voice – Amazon Super Bowl LII Commercial","amazon",24,2018-01-31T13:59:16.000Z,"super bowl"|"super bowl commercial"|"amazon"|"amazon super bowl"|"amazon echo"|"alexa"|"amazon alexa"|"commercial"|"ad"|"super bowl 2018"|"super bowl LII"|"jeff bezos"|"alexa loses her voice"|"echo loses voice"|"echo"|"echo dot",25703405,62461,1551,4428,False,False,False,Estrella,,.24,0
BhIEIO0vaBE,18.06.02,"To Our Daughter","Kylie Jenner",22,2018-02-04T20:27:38.000Z,"Kylie Jenner"|"Kylie"|"Travis Scott"|"Baby"|"Annoucement",35832484,0,0,0,True,True,False,Estrella,,0,0
J6-8DQALGt4,18.06.02,"Alexa Loses Her Voice – Amazon Super Bowl LII Commercial","amazon",24,2018-01-31T13:59:16.000Z,"super bowl"|"super bowl commercial"|"amazon"|"amazon super bowl"|"amazon echo"|"alexa"|"amazon alexa"|"commercial"|"ad"|"super bowl 2018"|"super bowl LII"|"jeff bezos"|"alexa loses her voice"|"echo loses voice"|"echo"|"echo dot",34448035,100710,2822,6986,False,False,False,Estrella,,.29,0
BhIEIO0vaBE,18.07.02,"To Our Daughter","Kylie Jenner",22,2018-02-04T20:27:38.000Z,"Kylie Jenner"|"Kylie"|"Travis Scott"|"Baby"|"Annoucement",40801423,0,0,0,True,True,False,Estrella,,0,0
pVxOVlm_lE8,18.07.02,"Marvel Studios’ Avengers: Infinity War - Big Game Spot","Marvel Entertainment",24,2018-02-05T02:12:09.000Z,"marvel"|"comics"|"comic books"|"nerdy"|"geeky"|"super hero"|"superhero"|"marvel studios"|"infinity war"|"super bowl"|"avengers: infinity war"|"chris evans"|"chadwick boseman"|"black panther"|"black widow"|"scarlett johansson"|"groot"|"thanos"|"winter solider"|"bucky barnes"|"guardians of the galaxy"|"thor"|"mcu"|"spider-man"|"spider man"|"benedict cumberbatch"|"dr. strange"|"doctor strange"|"peter parker"|"tom holland"|"tony stark"|"iron man"|"robert downey junior"|"robert downey jr"|"hulk"|"the incredible hulk",12908071,290083,5326,26854,False,False,False,Estrella,,2.24,.04
BhIEIO0vaBE,18.08.02,"To Our Daughter","Kylie Jenner",22,2018-02-04T20:27:38.000Z,"Kylie Jenner"|"Kylie"|"Travis Scott"|"Baby"|"Annoucement",44818108,0,0,0,True,True,False,Estrella,,0,0
pVxOVlm_lE8,18.08.02,"Marvel Studios’ Avengers: Infinity War - Big Game Spot","Marvel Entertainment",24,2018-02-05T02:12:09.000Z,"marvel"|"comics"|"comic books"|"nerdy"|"geeky"|"super hero"|"superhero"|"marvel studios"|"infinity war"|"super bowl"|"avengers: infinity war"|"chris evans"|"chadwick boseman"|"black panther"|"black widow"|"scarlett johansson"|"groot"|"thanos"|"winter solider"|"bucky barnes"|"guardians of the galaxy"|"thor"|"mcu"|"spider-man"|"spider man"|"benedict cumberbatch"|"dr. strange"|"doctor strange"|"peter parker"|"tom holland"|"tony stark"|"iron man"|"robert downey junior"|"robert downey jr"|"hulk"|"the incredible hulk",16141230,309557,7190,27714,False,False,False,Estrella,,1.91,.04
BhIEIO0vaBE,18.09.02,"To Our Daughter","Kylie Jenner",22,2018-02-04T20:27:38.000Z,"Kylie Jenner"|"Kylie"|"Travis Scott"|"Baby"|"Annoucement",48635732,0,0,0,True,True,False,Estrella,,0,0
pVxOVlm_lE8,18.09.02,"Marvel Studios’ Avengers: Infinity War - Big Game Spot","Marvel Entertainment",24,2018-02-05T02:12:09.000Z,"marvel"|"comics"|"comic books"|"nerdy"|"geeky"|"super hero"|"superhero"|"marvel studios"|"infinity war"|"super bowl"|"avengers: infinity war"|"chris evans"|"chadwick boseman"|"black panther"|"black widow"|"scarlett johansson"|"groot"|"thanos"|"winter solider"|"bucky barnes"|"guardians of the galaxy"|"thor"|"mcu"|"spider-man"|"spider man"|"benedict cumberbatch"|"dr. strange"|"doctor strange"|"peter parker"|"tom holland"|"tony stark"|"iron man"|"robert downey junior"|"robert downey jr"|"hulk"|"the incredible hulk",18769906,321288,8645,28288,False,False,False,Estrella,,1.71,.04
BhIEIO0vaBE,18.10.02,"To Our Daughter","Kylie Jenner",22,2018-02-04T20:27:38.000Z,"Kylie Jenner"|"Kylie"|"Travis Scott"|"Baby"|"Annoucement",51243149,0,0,0,True,True,False,Estrella,,0,0
pVxOVlm_lE8,18.10.02,"Marvel Studios’ Avengers: Infinity War - Big Game Spot","Marvel Entertainment",24,2018-02-05T02:12:09.000Z,"marvel"|"comics"|"comic books"|"nerdy"|"geeky"|"super hero"|"superhero"|"marvel studios"|"infinity war"|"super bowl"|"avengers: infinity war"|"chris evans"|"chadwick boseman"|"black panther"|"black widow"|"scarlett johansson"|"groot"|"thanos"|"winter solider"|"bucky barnes"|"guardians of the galaxy"|"thor"|"mcu"|"spider-man"|"spider man"|"benedict cumberbatch"|"dr. strange"|"doctor strange"|"peter parker"|"tom holland"|"tony stark"|"iron man"|"robert downey junior"|"robert downey jr"|"hulk"|"the incredible hulk",21359741,330087,10115,28706,False,False,False,Estrella,,1.54,.04
kLpH1nSLJSs,18.16.02,"Bad Bunny - Amorfoda | Video Oficial","Bad Bunny",10,2018-02-15T00:00:03.000Z,"Bad"|"Bunny"|"Bad Bunny"|"Video Oficial"|"Music Video"|"Amor Foda"|"Amorfoda"|"No Quiero Que Nadie Me Hable De Amor"|"Ya Me Canse"|"Que nadie me hable de amor"|"San Valentin",14574354,952745,27178,65098,False,False,False,Estrella,,6.53,.18
wfWIs2gFTAM,18.17.02,"Eminem - River ft. Ed Sheeran","EminemVEVO",10,2018-02-14T15:00:06.000Z,"Eminem"|"River"|"Aftermath/Shady/Interscope"|"Rap"|"River video"|"River official video"|"River music video"|"River video Eminem Ed Sheeran"|"River official video Eminem Ed Sheeran"|"River music video Eminem Ed Sheeran"|"Eminem 2017"|"Eminem 2018"|"New Eminem"|"New Eminem 2017"|"New Eminem 2018"|"Eminem Ed Sheeran"|"Eminem Ed Sheeran Collab"|"Eminem River"|"Ed Sheeran River"|"Eminem Ed Sheeran River"|"River ft Ed Sheeran"|"Revival"|"Eminem Revival"|"Revival 2017"|"all",11939132,780459,15433,56001,False,False,False,Estrella,,6.53,.12
kLpH1nSLJSs,18.17.02,"Bad Bunny - Amorfoda | Video Oficial","Bad Bunny",10,2018-02-15T00:00:03.000Z,"Bad"|"Bunny"|"Bad Bunny"|"Video Oficial"|"Music Video"|"Amor Foda"|"Amorfoda"|"No Quiero Que Nadie Me Hable De Amor"|"Ya Me Canse"|"Que nadie me hable de amor"|"San Valentin",23613210,1261668,39887,80064,False,False,False,Estrella,,5.34,.16
wfWIs2gFTAM,18.18.02,"Eminem - River ft. Ed Sheeran","EminemVEVO",10,2018-02-14T15:00:06.000Z,"Eminem"|"River"|"Aftermath/Shady/Interscope"|"Rap"|"River video"|"River official video"|"River music video"|"River video Eminem Ed Sheeran"|"River official video Eminem Ed Sheeran"|"River music video Eminem Ed Sheeran"|"Eminem 2017"|"Eminem 2018"|"New Eminem"|"New Eminem 2017"|"New Eminem 2018"|"Eminem Ed Sheeran"|"Eminem Ed Sheeran Collab"|"Eminem River"|"Ed Sheeran River"|"Eminem Ed Sheeran River"|"River ft Ed Sheeran"|"Revival"|"Eminem Revival"|"Revival 2017"|"all",14624941,869985,17637,59216,False,False,False,Estrella,,5.94,.12
kLpH1nSLJSs,18.18.02,"Bad Bunny - Amorfoda | Video Oficial","Bad Bunny",10,2018-02-15T00:00:03.000Z,"Bad"|"Bunny"|"Bad Bunny"|"Video Oficial"|"Music Video"|"Amor Foda"|"Amorfoda"|"No Quiero Que Nadie Me Hable De Amor"|"Ya Me Canse"|"Que nadie me hable de amor"|"San Valentin",32880238,1497621,49372,90246,False,False,False,Estrella,,4.55,.15
xpVfcZ0ZcFM,18.19.02,"Drake - God’s Plan","DrakeVEVO",10,2018-02-17T05:00:01.000Z,"Drake new music"|"Drake Gods Plan"|"Drake God’s Plan"|"Scary Hours"|"Drake Charity Giveaway"|"Drake in Miami",17059675,1431544,12850,100523,False,False,False,Estrella,,8.39,.07
wfWIs2gFTAM,18.19.02,"Eminem - River ft. Ed Sheeran","EminemVEVO",10,2018-02-14T15:00:06.000Z,"Eminem"|"River"|"Aftermath/Shady/Interscope"|"Rap"|"River video"|"River official video"|"River music video"|"River video Eminem Ed Sheeran"|"River official video Eminem Ed Sheeran"|"River music video Eminem Ed Sheeran"|"Eminem 2017"|"Eminem 2018"|"New Eminem"|"New Eminem 2017"|"New Eminem 2018"|"Eminem Ed Sheeran"|"Eminem Ed Sheeran Collab"|"Eminem River"|"Ed Sheeran River"|"Eminem Ed Sheeran River"|"River ft Ed Sheeran"|"Revival"|"Eminem Revival"|"Revival 2017"|"all",17403821,948050,19583,61454,False,False,False,Estrella,,5.44,.11
xpVfcZ0ZcFM,18.20.02,"Drake - God’s Plan","DrakeVEVO",10,2018-02-17T05:00:01.000Z,"Drake new music"|"Drake Gods Plan"|"Drake God’s Plan"|"Scary Hours"|"Drake Charity Giveaway"|"Drake in Miami",23945951,1815672,18163,121386,False,False,False,Estrella,,7.58,.07
wfWIs2gFTAM,18.20.02,"Eminem - River ft. Ed Sheeran","EminemVEVO",10,2018-02-14T15:00:06.000Z,"Eminem"|"River"|"Aftermath/Shady/Interscope"|"Rap"|"River video"|"River official video"|"River music video"|"River video Eminem Ed Sheeran"|"River official video Eminem Ed Sheeran"|"River music video Eminem Ed Sheeran"|"Eminem 2017"|"Eminem 2018"|"New Eminem"|"New Eminem 2017"|"New Eminem 2018"|"Eminem Ed Sheeran"|"Eminem Ed Sheeran Collab"|"Eminem River"|"Ed Sheeran River"|"Eminem Ed Sheeran River"|"River ft Ed Sheeran"|"Revival"|"Eminem Revival"|"Revival 2017"|"all",20324769,1013533,21269,63248,False,False,False,Estrella,,4.98,.10
xpVfcZ0ZcFM,18.21.02,"Drake - God’s Plan","DrakeVEVO",10,2018-02-17T05:00:01.000Z,"Drake new music"|"Drake Gods Plan"|"Drake God’s Plan"|"Scary Hours"|"Drake Charity Giveaway"|"Drake in Miami",28866802,1997355,21453,131284,False,False,False,Estrella,,6.91,.07
xpVfcZ0ZcFM,18.22.02,"Drake - God’s Plan","DrakeVEVO",10,2018-02-17T05:00:01.000Z,"Drake new music"|"Drake Gods Plan"|"Drake God’s Plan"|"Scary Hours"|"Drake Charity Giveaway"|"Drake in Miami",33591858,2152153,24525,140517,False,False,False,Estrella,,6.40,.07
xpVfcZ0ZcFM,18.23.02,"Drake - God’s Plan","DrakeVEVO",10,2018-02-17T05:00:01.000Z,"Drake new music"|"Drake Gods Plan"|"Drake God’s Plan"|"Scary Hours"|"Drake Charity Giveaway"|"Drake in Miami",39356534,2299177,27699,148562,False,False,False,Estrella,,5.84,.07
xpVfcZ0ZcFM,18.24.02,"Drake - God’s Plan","DrakeVEVO",10,2018-02-17T05:00:01.000Z,"Drake new music"|"Drake Gods Plan"|"Drake God’s Plan"|"Scary Hours"|"Drake Charity Giveaway"|"Drake in Miami",47362934,2469057,31843,158262,False,False,False,Estrella,,5.21,.06
ad_higXixRA,18.26.02,"Billionaire Bill Gates Guesses Grocery Store Prices","TheEllenShow",24,2018-02-21T14:01:59.000Z,"Ellen"|"degeneres"|"ellen degeneres"|"the ellen show"|"ellen fans"|"ellentube"|"ellen audience"|"billionaire"|"billionaires"|"bill gates"|"bill"|"gates"|"microsoft"|"pc software"|"software"|"guesses"|"guess"|"grocery store prices"|"prices grocery store"|"grocery"|"groceries"|"worlds wealthiest person"|"wealthy"|"philanthropist"|"bill and melinda gates foundation"|"forbes"|"forbes richest person"|"american business magnate"|"investor"|"humanitarian"|"microsoft founder"|"funny"|"hilarious"|"game"|"price is right"|"viral"|"totinos",10236502,140374,7792,10642,False,False,False,Estrella,,1.37,.07
-BQJo3vK8O8,18.10.03,"Maluma - El Préstamo (Official Video)","MalumaVEVO",10,2018-03-09T11:00:01.000Z,"Maluma Music"|"Maluma Official Video"|"Maluma Video"|"Maluma Video Oficial"|"Maluma Nuevo Video"|"Maluma New Video"|"El Prestamo"|"El Prestamo Official Video"|"El Prestamo Official Remix Video"|"El Prestamo Single"|"Maluma New Single"|"Maluma Single"|"Maluma Song"|"El Prestamo new song"|"El Prestamo nueva canción"|"Maluma nueva cancion"|"Maluma sencillo"|"Maluma nuevo sencillo"|"Maluma El Prestamo"|"Maluma F.A.M.E"|"Maluma F.A.M.EF.A.M.E"|"El Prestamo BTS"|"El"|"the",16158061,303538,20676,16932,False,False,False,Estrella,,1.87,.12
-BQJo3vK8O8,18.11.03,"Maluma - El Préstamo (Official Video)","MalumaVEVO",10,2018-03-09T11:00:01.000Z,"Maluma Music"|"Maluma Official Video"|"Maluma Video"|"Maluma Video Oficial"|"Maluma Nuevo Video"|"Maluma New Video"|"El Prestamo"|"El Prestamo Official Video"|"El Prestamo Official Remix Video"|"El Prestamo Single"|"Maluma New Single"|"Maluma Single"|"Maluma Song"|"El Prestamo new song"|"El Prestamo nueva canción"|"Maluma nueva cancion"|"Maluma sencillo"|"Maluma nuevo sencillo"|"Maluma El Prestamo"|"Maluma F.A.M.E"|"Maluma F.A.M.EF.A.M.E"|"El Prestamo BTS"|"El"|"the",24907224,420320,32198,22285,False,False,False,Estrella,,1.68,.12
lhnmVSB-Rxc,18.12.03,"Saad Lamjarred - Ghazali (EXCLUSIVE Music Video) | 2018 | سعد لمجرد - غزالي ( فيديو كليب حصرياً)","Saad Lamjarred | سعد لمجرد",10,2018-03-09T20:07:01.000Z,"Ghazali"|"غزالي"|"Saad Lamjarred"|"سعد لمجرد"|"saad lamjarred"|"saad lamjarred 2018"|"saad lamjarred - waadini وعديني lyrics"|"saad lamjarred lmima يا لميمة"|"saad lamjarred لمن نشكي"|"saad lamjarred نتي سبابي",12615779,476454,66204,78712,False,False,False,Estrella,,3.77,.52
-BQJo3vK8O8,18.12.03,"Maluma - El Préstamo (Official Video)","MalumaVEVO",10,2018-03-09T11:00:01.000Z,"Maluma Music"|"Maluma Official Video"|"Maluma Video"|"Maluma Video Oficial"|"Maluma Nuevo Video"|"Maluma New Video"|"El Prestamo"|"El Prestamo Official Video"|"El Prestamo Official Remix Video"|"El Prestamo Single"|"Maluma New Single"|"Maluma Single"|"Maluma Song"|"El Prestamo new song"|"El Prestamo nueva canción"|"Maluma nueva cancion"|"Maluma sencillo"|"Maluma nuevo sencillo"|"Maluma El Prestamo"|"Maluma F.A.M.E"|"Maluma F.A.M.EF.A.M.E"|"El Prestamo BTS"|"El"|"the",31870855,488618,39397,24832,False,False,False,Estrella,,1.53,.12
tCXGJQYZ9JA,18.13.03,"Taylor Swift - Delicate","TaylorSwiftVEVO",10,2018-03-12T01:15:10.000Z,"Taylor Swift"|"Delicate"|"Big"|"Machine"|"Records"|"LLC"|"Pop",14820746,983710,44255,97504,False,False,False,Estrella,,6.63,.29
lhnmVSB-Rxc,18.13.03,"Saad Lamjarred - Ghazali (EXCLUSIVE Music Video) | 2018 | سعد لمجرد - غزالي ( فيديو كليب حصرياً)","Saad Lamjarred | سعد لمجرد",10,2018-03-09T20:07:01.000Z,"Ghazali"|"غزالي"|"Saad Lamjarred"|"سعد لمجرد"|"saad lamjarred"|"saad lamjarred 2018"|"saad lamjarred - waadini وعديني lyrics"|"saad lamjarred lmima يا لميمة"|"saad lamjarred لمن نشكي"|"saad lamjarred نتي سبابي",15513716,528555,75763,87136,False,False,False,Estrella,,3.40,.48
-BQJo3vK8O8,18.13.03,"Maluma - El Préstamo (Official Video)","MalumaVEVO",10,2018-03-09T11:00:01.000Z,"Maluma Music"|"Maluma Official Video"|"Maluma Video"|"Maluma Video Oficial"|"Maluma Nuevo Video"|"Maluma New Video"|"El Prestamo"|"El Prestamo Official Video"|"El Prestamo Official Remix Video"|"El Prestamo Single"|"Maluma New Single"|"Maluma Single"|"Maluma Song"|"El Prestamo new song"|"El Prestamo nueva canción"|"Maluma nueva cancion"|"Maluma sencillo"|"Maluma nuevo sencillo"|"Maluma El Prestamo"|"Maluma F.A.M.E"|"Maluma F.A.M.EF.A.M.E"|"El Prestamo BTS"|"El"|"the",39575633,535990,44422,26621,False,False,False,Estrella,,1.35,.11
tCXGJQYZ9JA,18.14.03,"Taylor Swift - Delicate","TaylorSwiftVEVO",10,2018-03-12T01:15:10.000Z,"Taylor Swift"|"Delicate"|"Big"|"Machine"|"Records"|"LLC"|"Pop",24262331,1249405,64941,121243,False,False,False,Estrella,,5.14,.26
lhnmVSB-Rxc,18.14.03,"Saad Lamjarred - Ghazali (EXCLUSIVE Music Video) | 2018 | سعد لمجرد - غزالي ( فيديو كليب حصرياً)","Saad Lamjarred | سعد لمجرد",10,2018-03-09T20:07:01.000Z,"Ghazali"|"غزالي"|"Saad Lamjarred"|"سعد لمجرد"|"saad lamjarred"|"saad lamjarred 2018"|"saad lamjarred - waadini وعديني lyrics"|"saad lamjarred lmima يا لميمة"|"saad lamjarred لمن نشكي"|"saad lamjarred نتي سبابي",18246279,565895,82564,93253,False,False,False,Estrella,,3.10,.45
-BQJo3vK8O8,18.14.03,"Maluma - El Préstamo (Official Video)","MalumaVEVO",10,2018-03-09T11:00:01.000Z,"Maluma Music"|"Maluma Official Video"|"Maluma Video"|"Maluma Video Oficial"|"Maluma Nuevo Video"|"Maluma New Video"|"El Prestamo"|"El Prestamo Official Video"|"El Prestamo Official Remix Video"|"El Prestamo Single"|"Maluma New Single"|"Maluma Single"|"Maluma Song"|"El Prestamo new song"|"El Prestamo nueva canción"|"Maluma nueva cancion"|"Maluma sencillo"|"Maluma nuevo sencillo"|"Maluma El Prestamo"|"Maluma F.A.M.E"|"Maluma F.A.M.EF.A.M.E"|"El Prestamo BTS"|"El"|"the",44725448,575878,48583,28152,False,False,False,Estrella,,1.28,.10
sS0LCjOiIhc,18.14.03,"GOT7 Look M/V","jypentertainment",10,2018-03-12T09:00:02.000Z,"JYP Entertainment"|"JYP"|"GOT7"|"갓세븐"|"GOT7 JB"|"GOT7 잭슨"|"GOT7 진영"|"GOT7 유겸"|"GOT7 영재"|"GOT7 마크"|"GOT7 뱀뱀"|"GOT7 Jackson"|"GOT7 Jinyoung"|"GOT7 Yugyeom"|"GOT7 Youngjae"|"GOT7 Mark"|"GOT7 BamBam"|"갓세븐 JB"|"갓세븐 잭슨"|"갓세븐 진영"|"갓세븐 유겸"|"갓세븐 영재"|"갓세븐 마크"|"갓세븐 뱀뱀"|"JB"|"잭슨"|"진영"|"유겸"|"영재"|"마크"|"뱀뱀"|"Jackson"|"Jinyoung"|"Yugyeom"|"Youngjae"|"Mark"|"BamBam"|"갓세븐 뮤비"|"GOT7 Look"|"갓세븐 룩"|"갓세븐 look"|"Look"|"룩"|"룩 뮤비"|"got7 mv"|"look mv"|"look music video"|"eyes on you"|"아이즈온유"|"got7 eyes on you"|"got7 music video"|"got7 look mv",13537642,806484,7138,128441,False,False,False,Estrella,,5.95,.05
tCXGJQYZ9JA,18.15.03,"Taylor Swift - Delicate","TaylorSwiftVEVO",10,2018-03-12T01:15:10.000Z,"Taylor Swift"|"Delicate"|"Big"|"Machine"|"Records"|"LLC"|"Pop",29923522,1395752,76072,133691,False,False,False,Estrella,,4.66,.25
